sourceId,referenceTimestamp,value,unit,lon,lat
SN28922,2025-01-16 18:00:00+00:00,0.0,mm,9.1468,60.0435
SN26840,2025-01-16 18:00:00+00:00,0.0,mm,10.0123,59.7658
SN26802,2025-01-16 18:00:00+00:00,0.0,mm,10.0258,59.7328
SN28380,2025-01-16 18:00:00+00:00,0.0,mm,9.6377,59.6247
SN23800,2025-01-16 18:00:00+00:00,2.2,mm,8.3807,61.1973
SN26894,2025-01-16 18:00:00+00:00,0.0,mm,10.1672,59.7413
SN21680,2025-01-16 18:00:00+00:00,0.0,mm,10.0358,60.9345
SN27212,2025-01-16 18:00:00+00:00,0.0,mm,10.2087,59.4173
SN26852,2025-01-16 18:00:00+00:00,0.0,mm,10.2258,59.7487
SN27010,2025-01-16 18:00:00+00:00,0.0,mm,10.146,59.713
SN26862,2025-01-16 18:00:00+00:00,0.0,mm,10.2118,59.744
SN27316,2025-01-16 18:00:00+00:00,0.0,mm,10.2692,59.371
SN26765,2025-01-16 18:00:00+00:00,0.0,mm,10.1273764,59.5100536
SN31250,2025-01-16 18:00:00+00:00,0.0,mm,8.3755,59.9958
SN26500,2025-01-16 18:00:00+00:00,0.0,mm,9.9728,59.9202
SN22840,2025-01-17 06:00:00+00:00,0.0,mm,9.4905,60.8346
SN26670,2025-01-17 06:00:00+00:00,0.0,mm,9.9534,59.62515
SN31410,2025-01-17 06:00:00+00:00,0.0,mm,8.6663,59.88
SN31850,2025-01-17 06:00:00+00:00,0.0,mm,8.7124579,59.6047213
SN24600,2025-01-17 06:00:00+00:00,0.0,mm,9.5958,60.137
SN30380,2025-01-17 06:00:00+00:00,0.5,mm,9.5337,59.4558
SN22730,2025-01-17 06:00:00+00:00,0.0,mm,9.7238,60.6197
SN30530,2025-01-17 06:00:00+00:00,0.0,mm,9.2643,59.5688
SN23720,2025-01-17 06:00:00+00:00,0.0,mm,8.569,61.124
SN25320,2025-01-17 06:00:00+00:00,0.0,mm,8.5609,60.6391
SN27301,2025-01-17 06:00:00+00:00,0.0,mm,10.2501,59.3562
SN31080,2025-01-17 06:00:00+00:00,0.0,mm,8.7011124,60.1284309
SN23560,2025-01-17 06:00:00+00:00,0.0,mm,8.8557,61.2433
SN19930,2025-01-17 06:00:00+00:00,0.0,mm,10.0563,59.86835
SN31900,2025-01-17 06:00:00+00:00,0.0,mm,8.8083264,59.7464781
SN13060,2025-01-17 06:00:00+00:00,0.0,mm,10.1732,61.2732
SN24960,2025-01-17 06:00:00+00:00,0.0,mm,8.9478,60.7188
SN25100,2025-01-17 06:00:00+00:00,0.0,mm,8.5285,60.8703
SN29600,2025-01-17 06:00:00+00:00,0.0,mm,8.7511,60.4629
SN32350,2025-01-17 06:00:00+00:00,0.0,mm,8.3752026,59.6467898
SN31550,2025-01-17 18:00:00+00:00,2.8,mm,8.3265,59.8295
SN28922,2025-01-17 18:00:00+00:00,0.0,mm,9.1468,60.0435
SN30875,2025-01-17 18:00:00+00:00,0.0,mm,8.9865101,59.8104756
SN31520,2025-01-17 18:00:00+00:00,0.0,mm,8.314218,59.8356592
SN30810,2025-01-17 18:00:00+00:00,0.0,mm,9.02453,59.723778
SN26990,2025-01-17 18:00:00+00:00,0.0,mm,10.2150378,59.6193334
SN26060,2025-01-17 18:00:00+00:00,0.0,mm,9.8948,59.8387
SN20301,2025-01-17 18:00:00+00:00,0.0,mm,10.2478,60.1665
SN26852,2025-01-17 18:00:00+00:00,0.0,mm,10.2258,59.7487
SN30860,2025-01-17 18:00:00+00:00,0.0,mm,9.058,59.8861
SN26630,2025-01-17 18:00:00+00:00,0.0,mm,9.8728,59.7323
SN23550,2025-01-17 18:00:00+00:00,0.3,mm,8.9225701,61.2509419
SN28380,2025-01-17 18:00:00+00:00,0.0,mm,9.6377,59.6247
SN27057,2025-01-17 18:00:00+00:00,0.0,mm,10.2638442,59.5650719
SN27073,2025-01-17 18:00:00+00:00,0.0,mm,10.242283,59.4979054
SN31250,2025-01-17 18:00:00+00:00,0.0,mm,8.3755,59.9958
SN23420,2025-01-17 18:00:00+00:00,0.0,mm,9.224,60.9785
SN26765,2025-01-17 18:00:00+00:00,0.0,mm,10.1273764,59.5100536
SN26594,2025-01-17 18:00:00+00:00,0.0,mm,10.1973,59.7327
SN27212,2025-01-17 18:00:00+00:00,0.0,mm,10.2087,59.4173
SN24890,2025-01-17 18:00:00+00:00,0.0,mm,9.1323323,60.5669244
SN27040,2025-01-17 18:00:00+00:00,0.0,mm,10.2095741,59.5975
SN26590,2025-01-17 18:00:00+00:00,0.0,mm,10.2312,59.7445
SN31210,2025-01-17 18:00:00+00:00,0.0,mm,8.2667,60.1
SN27214,2025-01-17 18:00:00+00:00,0.0,mm,10.2799816,59.4109629
SN26790,2025-01-17 18:00:00+00:00,0.0,mm,10.0275,59.7498
SN23500,2025-01-17 18:00:00+00:00,0.0,mm,9.063,61.122
SN31500,2025-01-17 18:00:00+00:00,0.0,mm,8.3477,59.8247
SN27015,2025-01-17 18:00:00+00:00,0.0,mm,10.1458,59.7192
SN26580,2025-01-17 18:00:00+00:00,0.0,mm,10.2142049,59.7310381
SN26802,2025-01-17 18:00:00+00:00,0.0,mm,10.0258,59.7328
SN27316,2025-01-17 18:00:00+00:00,0.0,mm,10.2692,59.371
SN27010,2025-01-17 18:00:00+00:00,0.0,mm,10.146,59.713
SN26500,2025-01-17 18:00:00+00:00,0.0,mm,9.9728,59.9202
SN21680,2025-01-17 18:00:00+00:00,0.0,mm,10.0358,60.9345
SN23800,2025-01-17 18:00:00+00:00,0.6,mm,8.3807,61.1973
SN26840,2025-01-17 18:00:00+00:00,0.0,mm,10.0123,59.7658
SN32060,2025-01-17 18:00:00+00:00,0.0,mm,9.2128,59.3822
SN29350,2025-01-17 18:00:00+00:00,0.0,mm,8.7057,60.255
SN26898,2025-01-17 18:00:00+00:00,0.0,mm,10.1382,59.7538
SN19958,2025-01-17 18:00:00+00:00,0.0,mm,10.2937,59.8953
SN24710,2025-01-17 18:00:00+00:00,0.0,mm,9.605,60.383
SN26872,2025-01-17 18:00:00+00:00,0.0,mm,10.1705,59.7523
SN26864,2025-01-17 18:00:00+00:00,0.0,mm,10.195,59.7497
SN32220,2025-01-17 18:00:00+00:00,0.1,mm,8.9837,59.5022
SN26862,2025-01-17 18:00:00+00:00,0.0,mm,10.2118,59.744
SN26894,2025-01-17 18:00:00+00:00,0.0,mm,10.1672,59.7413
SN26900,2025-01-17 18:00:00+00:00,0.0,mm,10.1206179,59.7538274
SN22730,2025-01-18 06:00:00+00:00,0.0,mm,9.7238,60.6197
SN26670,2025-01-18 06:00:00+00:00,0.0,mm,9.9534,59.62515
SN31850,2025-01-18 06:00:00+00:00,0.1,mm,8.7124579,59.6047213
SN24600,2025-01-18 06:00:00+00:00,0.0,mm,9.5958,60.137
SN22840,2025-01-18 06:00:00+00:00,0.0,mm,9.4905,60.8346
SN31410,2025-01-18 06:00:00+00:00,0.0,mm,8.6663,59.88
SN19930,2025-01-18 06:00:00+00:00,8.9,mm,10.0563,59.86835
SN25320,2025-01-18 06:00:00+00:00,0.0,mm,8.5609,60.6391
SN23720,2025-01-18 06:00:00+00:00,0.0,mm,8.569,61.124
SN23560,2025-01-18 06:00:00+00:00,0.0,mm,8.8557,61.2433
SN30380,2025-01-18 06:00:00+00:00,0.0,mm,9.5337,59.4558
SN32350,2025-01-18 06:00:00+00:00,0.0,mm,8.3752026,59.6467898
SN30530,2025-01-18 06:00:00+00:00,0.0,mm,9.2643,59.5688
SN24960,2025-01-18 06:00:00+00:00,0.0,mm,8.9478,60.7188
SN31900,2025-01-18 06:00:00+00:00,0.0,mm,8.8083264,59.7464781
SN31080,2025-01-18 06:00:00+00:00,0.0,mm,8.7011124,60.1284309
SN25100,2025-01-18 06:00:00+00:00,0.0,mm,8.5285,60.8703
SN13060,2025-01-18 06:00:00+00:00,0.1,mm,10.1732,61.2732
SN29600,2025-01-18 06:00:00+00:00,0.0,mm,8.7511,60.4629
SN27301,2025-01-18 06:00:00+00:00,0.0,mm,10.2501,59.3562
SN27010,2025-01-18 18:00:00+00:00,0.0,mm,10.146,59.713
SN26840,2025-01-18 18:00:00+00:00,0.0,mm,10.0123,59.7658
SN26872,2025-01-18 18:00:00+00:00,0.0,mm,10.1705,59.7523
SN26864,2025-01-18 18:00:00+00:00,0.0,mm,10.195,59.7497
SN26594,2025-01-18 18:00:00+00:00,0.0,mm,10.1973,59.7327
SN32220,2025-01-18 18:00:00+00:00,0.1,mm,8.9837,59.5022
SN26590,2025-01-18 18:00:00+00:00,0.0,mm,10.2312,59.7445
SN31210,2025-01-18 18:00:00+00:00,0.0,mm,8.2667,60.1
SN30875,2025-01-18 18:00:00+00:00,0.0,mm,8.9865101,59.8104756
SN21680,2025-01-18 18:00:00+00:00,0.0,mm,10.0358,60.9345
SN27214,2025-01-18 18:00:00+00:00,0.0,mm,10.2799816,59.4109629
SN27212,2025-01-18 18:00:00+00:00,0.0,mm,10.2087,59.4173
SN26060,2025-01-18 18:00:00+00:00,0.0,mm,9.8948,59.8387
SN23550,2025-01-18 18:00:00+00:00,0.3,mm,8.9225701,61.2509419
SN26802,2025-01-18 18:00:00+00:00,0.0,mm,10.0258,59.7328
SN26580,2025-01-18 18:00:00+00:00,0.0,mm,10.2142049,59.7310381
SN27316,2025-01-18 18:00:00+00:00,0.0,mm,10.2692,59.371
SN32060,2025-01-18 18:00:00+00:00,0.0,mm,9.2128,59.3822
SN26765,2025-01-18 18:00:00+00:00,0.0,mm,10.1273764,59.5100536
SN31520,2025-01-18 18:00:00+00:00,0.1,mm,8.314218,59.8356592
SN24890,2025-01-18 18:00:00+00:00,0.0,mm,9.1323323,60.5669244
SN26898,2025-01-18 18:00:00+00:00,0.0,mm,10.1382,59.7538
SN27040,2025-01-18 18:00:00+00:00,0.0,mm,10.2095741,59.5975
SN19958,2025-01-18 18:00:00+00:00,0.0,mm,10.2937,59.8953
SN23800,2025-01-18 18:00:00+00:00,2.6,mm,8.3807,61.1973
SN27073,2025-01-18 18:00:00+00:00,0.0,mm,10.242283,59.4979054
SN24710,2025-01-18 18:00:00+00:00,0.0,mm,9.605,60.383
SN26500,2025-01-18 18:00:00+00:00,0.0,mm,9.9728,59.9202
SN26790,2025-01-18 18:00:00+00:00,0.0,mm,10.0275,59.7498
SN31250,2025-01-18 18:00:00+00:00,0.0,mm,8.3755,59.9958
SN26894,2025-01-18 18:00:00+00:00,0.0,mm,10.1672,59.7413
SN31500,2025-01-18 18:00:00+00:00,0.3,mm,8.3477,59.8247
SN27015,2025-01-18 18:00:00+00:00,0.0,mm,10.1458,59.7192
SN27057,2025-01-18 18:00:00+00:00,0.0,mm,10.2638442,59.5650719
SN28380,2025-01-18 18:00:00+00:00,0.0,mm,9.6377,59.6247
SN26862,2025-01-18 18:00:00+00:00,0.0,mm,10.2118,59.744
SN23500,2025-01-18 18:00:00+00:00,0.0,mm,9.063,61.122
SN23420,2025-01-18 18:00:00+00:00,0.0,mm,9.224,60.9785
SN26630,2025-01-18 18:00:00+00:00,0.0,mm,9.8728,59.7323
SN20301,2025-01-18 18:00:00+00:00,0.0,mm,10.2478,60.1665
SN28922,2025-01-18 18:00:00+00:00,0.0,mm,9.1468,60.0435
SN26852,2025-01-18 18:00:00+00:00,0.0,mm,10.2258,59.7487
SN29350,2025-01-18 18:00:00+00:00,0.0,mm,8.7057,60.255
SN31550,2025-01-18 18:00:00+00:00,2.1,mm,8.3265,59.8295
SN26990,2025-01-18 18:00:00+00:00,0.0,mm,10.2150378,59.6193334
SN30860,2025-01-18 18:00:00+00:00,0.1,mm,9.058,59.8861
SN30810,2025-01-18 18:00:00+00:00,0.1,mm,9.02453,59.723778
SN26900,2025-01-18 18:00:00+00:00,0.0,mm,10.1206179,59.7538274
SN31080,2025-01-19 06:00:00+00:00,0.0,mm,8.7011124,60.1284309
SN29600,2025-01-19 06:00:00+00:00,0.0,mm,8.7511,60.4629
SN24960,2025-01-19 06:00:00+00:00,0.0,mm,8.9478,60.7188
SN19930,2025-01-19 06:00:00+00:00,7.1,mm,10.0563,59.86835
SN30380,2025-01-19 06:00:00+00:00,0.0,mm,9.5337,59.4558
SN22730,2025-01-19 06:00:00+00:00,0.0,mm,9.7238,60.6197
SN27301,2025-01-19 06:00:00+00:00,0.1,mm,10.2501,59.3562
SN26670,2025-01-19 06:00:00+00:00,0.0,mm,9.9534,59.62515
SN30530,2025-01-19 06:00:00+00:00,0.0,mm,9.2643,59.5688
SN22840,2025-01-19 06:00:00+00:00,0.0,mm,9.4905,60.8346
SN31410,2025-01-19 06:00:00+00:00,0.0,mm,8.6663,59.88
SN25100,2025-01-19 06:00:00+00:00,0.0,mm,8.5285,60.8703
SN24600,2025-01-19 06:00:00+00:00,0.0,mm,9.5958,60.137
SN31850,2025-01-19 06:00:00+00:00,0.2,mm,8.7124579,59.6047213
SN32350,2025-01-19 06:00:00+00:00,0.0,mm,8.3752026,59.6467898
SN25320,2025-01-19 06:00:00+00:00,0.0,mm,8.5609,60.6391
SN23720,2025-01-19 06:00:00+00:00,0.0,mm,8.569,61.124
SN23560,2025-01-19 06:00:00+00:00,0.0,mm,8.8557,61.2433
SN31900,2025-01-19 06:00:00+00:00,0.0,mm,8.8083264,59.7464781
SN13060,2025-01-19 06:00:00+00:00,0.0,mm,10.1732,61.2732
SN23420,2025-01-19 18:00:00+00:00,0.0,mm,9.224,60.9785
SN31210,2025-01-19 18:00:00+00:00,0.0,mm,8.2667,60.1
SN26500,2025-01-19 18:00:00+00:00,0.0,mm,9.9728,59.9202
SN26900,2025-01-19 18:00:00+00:00,0.1,mm,10.1206179,59.7538274
SN30875,2025-01-19 18:00:00+00:00,0.0,mm,8.9865101,59.8104756
SN26864,2025-01-19 18:00:00+00:00,0.0,mm,10.195,59.7497
SN27057,2025-01-19 18:00:00+00:00,0.0,mm,10.2638442,59.5650719
SN27073,2025-01-19 18:00:00+00:00,0.1,mm,10.242283,59.4979054
SN26594,2025-01-19 18:00:00+00:00,0.0,mm,10.1973,59.7327
SN29350,2025-01-19 18:00:00+00:00,0.0,mm,8.7057,60.255
SN26894,2025-01-19 18:00:00+00:00,0.0,mm,10.1672,59.7413
SN27015,2025-01-19 18:00:00+00:00,0.0,mm,10.1458,59.7192
SN32060,2025-01-19 18:00:00+00:00,0.1,mm,9.2128,59.3822
SN26060,2025-01-19 18:00:00+00:00,0.0,mm,9.8948,59.8387
SN21680,2025-01-19 18:00:00+00:00,0.0,mm,10.0358,60.9345
SN26765,2025-01-19 18:00:00+00:00,0.0,mm,10.1273764,59.5100536
SN26790,2025-01-19 18:00:00+00:00,0.0,mm,10.0275,59.7498
SN23800,2025-01-19 18:00:00+00:00,0.5,mm,8.3807,61.1973
SN27316,2025-01-19 18:00:00+00:00,0.0,mm,10.2692,59.371
SN26840,2025-01-19 18:00:00+00:00,0.0,mm,10.0123,59.7658
SN31500,2025-01-19 18:00:00+00:00,0.1,mm,8.3477,59.8247
SN31550,2025-01-19 18:00:00+00:00,4.2,mm,8.3265,59.8295
SN23500,2025-01-19 18:00:00+00:00,0.0,mm,9.063,61.122
SN26872,2025-01-19 18:00:00+00:00,0.0,mm,10.1705,59.7523
SN27040,2025-01-19 18:00:00+00:00,0.0,mm,10.2095741,59.5975
SN32220,2025-01-19 18:00:00+00:00,0.3,mm,8.9837,59.5022
SN27010,2025-01-19 18:00:00+00:00,0.1,mm,10.146,59.713
SN27212,2025-01-19 18:00:00+00:00,0.0,mm,10.2087,59.4173
SN26580,2025-01-19 18:00:00+00:00,0.0,mm,10.2142049,59.7310381
SN20301,2025-01-19 18:00:00+00:00,0.0,mm,10.2478,60.1665
SN28922,2025-01-19 18:00:00+00:00,0.0,mm,9.1468,60.0435
SN23550,2025-01-19 18:00:00+00:00,0.0,mm,8.9225701,61.2509419
SN24890,2025-01-19 18:00:00+00:00,0.0,mm,9.1323323,60.5669244
SN31250,2025-01-19 18:00:00+00:00,0.0,mm,8.3755,59.9958
SN30860,2025-01-19 18:00:00+00:00,0.1,mm,9.058,59.8861
SN30810,2025-01-19 18:00:00+00:00,0.0,mm,9.02453,59.723778
SN27214,2025-01-19 18:00:00+00:00,0.0,mm,10.2799816,59.4109629
SN26630,2025-01-19 18:00:00+00:00,0.0,mm,9.8728,59.7323
SN31520,2025-01-19 18:00:00+00:00,0.0,mm,8.314218,59.8356592
SN26802,2025-01-19 18:00:00+00:00,0.0,mm,10.0258,59.7328
SN26590,2025-01-19 18:00:00+00:00,0.2,mm,10.2312,59.7445
SN26990,2025-01-19 18:00:00+00:00,0.0,mm,10.2150378,59.6193334
SN26862,2025-01-19 18:00:00+00:00,0.0,mm,10.2118,59.744
SN19958,2025-01-19 18:00:00+00:00,0.0,mm,10.2937,59.8953
SN24710,2025-01-19 18:00:00+00:00,0.0,mm,9.605,60.383
SN28380,2025-01-19 18:00:00+00:00,0.0,mm,9.6377,59.6247
SN26852,2025-01-19 18:00:00+00:00,0.2,mm,10.2258,59.7487
SN26898,2025-01-19 18:00:00+00:00,0.0,mm,10.1382,59.7538
SN24600,2025-01-20 06:00:00+00:00,0.0,mm,9.5958,60.137
SN25100,2025-01-20 06:00:00+00:00,0.0,mm,8.5285,60.8703
SN25320,2025-01-20 06:00:00+00:00,0.0,mm,8.5609,60.6391
SN30530,2025-01-20 06:00:00+00:00,0.0,mm,9.2643,59.5688
SN22730,2025-01-20 06:00:00+00:00,0.1,mm,9.7238,60.6197
SN23720,2025-01-20 06:00:00+00:00,0.0,mm,8.569,61.124
SN26670,2025-01-20 06:00:00+00:00,0.0,mm,9.9534,59.62515
SN27301,2025-01-20 06:00:00+00:00,0.1,mm,10.2501,59.3562
SN31850,2025-01-20 06:00:00+00:00,0.1,mm,8.7124579,59.6047213
SN22840,2025-01-20 06:00:00+00:00,0.0,mm,9.4905,60.8346
SN31410,2025-01-20 06:00:00+00:00,0.0,mm,8.6663,59.88
SN30380,2025-01-20 06:00:00+00:00,0.0,mm,9.5337,59.4558
SN31080,2025-01-20 06:00:00+00:00,0.0,mm,8.7011124,60.1284309
SN19930,2025-01-20 06:00:00+00:00,0.0,mm,10.0563,59.86835
SN31900,2025-01-20 06:00:00+00:00,0.0,mm,8.8083264,59.7464781
SN32350,2025-01-20 06:00:00+00:00,0.0,mm,8.3752026,59.6467898
SN29600,2025-01-20 06:00:00+00:00,0.0,mm,8.7511,60.4629
SN23560,2025-01-20 06:00:00+00:00,0.0,mm,8.8557,61.2433
SN13060,2025-01-20 06:00:00+00:00,0.0,mm,10.1732,61.2732
SN24960,2025-01-20 06:00:00+00:00,0.0,mm,8.9478,60.7188
SN28380,2025-01-20 18:00:00+00:00,1.4,mm,9.6377,59.6247
SN32060,2025-01-20 18:00:00+00:00,1.6,mm,9.2128,59.3822
SN26862,2025-01-20 18:00:00+00:00,0.0,mm,10.2118,59.744
SN32220,2025-01-20 18:00:00+00:00,0.0,mm,8.9837,59.5022
SN26802,2025-01-20 18:00:00+00:00,0.0,mm,10.0258,59.7328
SN23800,2025-01-20 18:00:00+00:00,0.0,mm,8.3807,61.1973
SN26894,2025-01-20 18:00:00+00:00,0.0,mm,10.1672,59.7413
SN27212,2025-01-20 18:00:00+00:00,0.0,mm,10.2087,59.4173
SN23550,2025-01-20 18:00:00+00:00,0.0,mm,8.9225701,61.2509419
SN27214,2025-01-20 18:00:00+00:00,0.0,mm,10.2799816,59.4109629
SN26590,2025-01-20 18:00:00+00:00,0.0,mm,10.2312,59.7445
SN26630,2025-01-20 18:00:00+00:00,0.0,mm,9.8728,59.7323
SN24890,2025-01-20 18:00:00+00:00,0.0,mm,9.1323323,60.5669244
SN20301,2025-01-20 18:00:00+00:00,0.6,mm,10.2478,60.1665
SN27010,2025-01-20 18:00:00+00:00,0.8,mm,10.146,59.713
SN26898,2025-01-20 18:00:00+00:00,0.0,mm,10.1382,59.7538
SN26990,2025-01-20 18:00:00+00:00,0.0,mm,10.2150378,59.6193334
SN30810,2025-01-20 18:00:00+00:00,0.0,mm,9.02453,59.723778
SN26500,2025-01-20 18:00:00+00:00,0.3,mm,9.9728,59.9202
SN28922,2025-01-20 18:00:00+00:00,0.0,mm,9.1468,60.0435
SN24710,2025-01-20 18:00:00+00:00,0.0,mm,9.605,60.383
SN23420,2025-01-20 18:00:00+00:00,0.0,mm,9.224,60.9785
SN29350,2025-01-20 18:00:00+00:00,0.0,mm,8.7057,60.255
SN23500,2025-01-20 18:00:00+00:00,0.0,mm,9.063,61.122
SN31250,2025-01-20 18:00:00+00:00,0.0,mm,8.3755,59.9958
SN26580,2025-01-20 18:00:00+00:00,0.0,mm,10.2142049,59.7310381
SN31550,2025-01-20 18:00:00+00:00,0.0,mm,8.3265,59.8295
SN31500,2025-01-20 18:00:00+00:00,0.2,mm,8.3477,59.8247
SN19958,2025-01-20 18:00:00+00:00,0.0,mm,10.2937,59.8953
SN26765,2025-01-20 18:00:00+00:00,0.0,mm,10.1273764,59.5100536
SN26840,2025-01-20 18:00:00+00:00,0.0,mm,10.0123,59.7658
SN30875,2025-01-20 18:00:00+00:00,0.8,mm,8.9865101,59.8104756
SN26900,2025-01-20 18:00:00+00:00,0.0,mm,10.1206179,59.7538274
SN26594,2025-01-20 18:00:00+00:00,0.0,mm,10.1973,59.7327
SN27057,2025-01-20 18:00:00+00:00,0.0,mm,10.2638442,59.5650719
SN26852,2025-01-20 18:00:00+00:00,0.1,mm,10.2258,59.7487
SN31520,2025-01-20 18:00:00+00:00,0.3,mm,8.314218,59.8356592
SN26060,2025-01-20 18:00:00+00:00,0.0,mm,9.8948,59.8387
SN30860,2025-01-20 18:00:00+00:00,0.1,mm,9.058,59.8861
SN26864,2025-01-20 18:00:00+00:00,0.0,mm,10.195,59.7497
SN31210,2025-01-20 18:00:00+00:00,0.0,mm,8.2667,60.1
SN27015,2025-01-20 18:00:00+00:00,0.0,mm,10.1458,59.7192
SN26790,2025-01-20 18:00:00+00:00,0.0,mm,10.0275,59.7498
SN27073,2025-01-20 18:00:00+00:00,0.0,mm,10.242283,59.4979054
SN27040,2025-01-20 18:00:00+00:00,0.0,mm,10.2095741,59.5975
SN21680,2025-01-20 18:00:00+00:00,0.0,mm,10.0358,60.9345
SN26872,2025-01-20 18:00:00+00:00,0.0,mm,10.1705,59.7523
SN27316,2025-01-20 18:00:00+00:00,0.0,mm,10.2692,59.371
SN27301,2025-01-21 06:00:00+00:00,0.1,mm,10.2501,59.3562
SN29600,2025-01-21 06:00:00+00:00,0.1,mm,8.7511,60.4629
SN31900,2025-01-21 06:00:00+00:00,0.1,mm,8.8083264,59.7464781
SN13060,2025-01-21 06:00:00+00:00,0.3,mm,10.1732,61.2732
SN23720,2025-01-21 06:00:00+00:00,0.0,mm,8.569,61.124
SN24600,2025-01-21 06:00:00+00:00,0.4,mm,9.5958,60.137
SN24960,2025-01-21 06:00:00+00:00,0.0,mm,8.9478,60.7188
SN19930,2025-01-21 06:00:00+00:00,0.0,mm,10.0563,59.86835
SN31850,2025-01-21 06:00:00+00:00,0.0,mm,8.7124579,59.6047213
SN30380,2025-01-21 06:00:00+00:00,0.5,mm,9.5337,59.4558
SN22730,2025-01-21 06:00:00+00:00,0.7,mm,9.7238,60.6197
SN32350,2025-01-21 06:00:00+00:00,0.0,mm,8.3752026,59.6467898
SN25320,2025-01-21 06:00:00+00:00,0.0,mm,8.5609,60.6391
SN25100,2025-01-21 06:00:00+00:00,0.0,mm,8.5285,60.8703
SN30530,2025-01-21 06:00:00+00:00,0.0,mm,9.2643,59.5688
SN31080,2025-01-21 06:00:00+00:00,0.0,mm,8.7011124,60.1284309
SN23560,2025-01-21 06:00:00+00:00,0.0,mm,8.8557,61.2433
SN26670,2025-01-21 06:00:00+00:00,0.0,mm,9.9534,59.62515
SN22840,2025-01-21 06:00:00+00:00,0.0,mm,9.4905,60.8346
SN31410,2025-01-21 06:00:00+00:00,0.3,mm,8.6663,59.88
SN31500,2025-01-21 18:00:00+00:00,1.4,mm,8.3477,59.8247
SN30810,2025-01-21 18:00:00+00:00,0.3,mm,9.02453,59.723778
SN32060,2025-01-21 18:00:00+00:00,0.2,mm,9.2128,59.3822
SN26790,2025-01-21 18:00:00+00:00,0.0,mm,10.0275,59.7498
SN26862,2025-01-21 18:00:00+00:00,0.1,mm,10.2118,59.744
SN31250,2025-01-21 18:00:00+00:00,1.5,mm,8.3755,59.9958
SN24890,2025-01-21 18:00:00+00:00,0.3,mm,9.1323323,60.5669244
SN27212,2025-01-21 18:00:00+00:00,0.0,mm,10.2087,59.4173
SN31520,2025-01-21 18:00:00+00:00,1.2,mm,8.314218,59.8356592
SN26872,2025-01-21 18:00:00+00:00,0.0,mm,10.1705,59.7523
SN31210,2025-01-21 18:00:00+00:00,1.5,mm,8.2667,60.1
SN29350,2025-01-21 18:00:00+00:00,2.0,mm,8.7057,60.255
SN19945,2025-01-21 18:00:00+00:00,0.0,mm,10.2177,59.8628
SN19958,2025-01-21 18:00:00+00:00,0.3,mm,10.2937,59.8953
SN28380,2025-01-21 18:00:00+00:00,0.8,mm,9.6377,59.6247
SN26060,2025-01-21 18:00:00+00:00,0.1,mm,9.8948,59.8387
SN26802,2025-01-21 18:00:00+00:00,0.1,mm,10.0258,59.7328
SN27010,2025-01-21 18:00:00+00:00,1.3,mm,10.146,59.713
SN26864,2025-01-21 18:00:00+00:00,0.1,mm,10.195,59.7497
SN26990,2025-01-21 18:00:00+00:00,0.3,mm,10.2150378,59.6193334
SN21680,2025-01-21 18:00:00+00:00,2.5,mm,10.0358,60.9345
SN27214,2025-01-21 18:00:00+00:00,0.1,mm,10.2799816,59.4109629
SN26932,2025-01-21 18:00:00+00:00,0.0,mm,10.2168,59.721
SN24710,2025-01-21 18:00:00+00:00,0.4,mm,9.605,60.383
SN31550,2025-01-21 18:00:00+00:00,0.9,mm,8.3265,59.8295
SN27015,2025-01-21 18:00:00+00:00,0.0,mm,10.1458,59.7192
SN26765,2025-01-21 18:00:00+00:00,0.0,mm,10.1273764,59.5100536
SN26900,2025-01-21 18:00:00+00:00,0.3,mm,10.1206179,59.7538274
SN30860,2025-01-21 18:00:00+00:00,0.5,mm,9.058,59.8861
SN27073,2025-01-21 18:00:00+00:00,0.0,mm,10.242283,59.4979054
SN27040,2025-01-21 18:00:00+00:00,0.0,mm,10.2095741,59.5975
SN23550,2025-01-21 18:00:00+00:00,2.4,mm,8.9225701,61.2509419
SN32220,2025-01-21 18:00:00+00:00,0.3,mm,8.9837,59.5022
SN27316,2025-01-21 18:00:00+00:00,0.0,mm,10.2692,59.371
SN26852,2025-01-21 18:00:00+00:00,0.0,mm,10.2258,59.7487
SN26894,2025-01-21 18:00:00+00:00,0.1,mm,10.1672,59.7413
SN26630,2025-01-21 18:00:00+00:00,0.0,mm,9.8728,59.7323
SN26898,2025-01-21 18:00:00+00:00,0.1,mm,10.1382,59.7538
SN27057,2025-01-21 18:00:00+00:00,0.0,mm,10.2638442,59.5650719
SN26580,2025-01-21 18:00:00+00:00,0.2,mm,10.2142049,59.7310381
SN26840,2025-01-21 18:00:00+00:00,0.0,mm,10.0123,59.7658
SN20301,2025-01-21 18:00:00+00:00,0.9,mm,10.2478,60.1665
SN26934,2025-01-21 18:00:00+00:00,0.0,mm,10.2688,59.7112
SN23420,2025-01-21 18:00:00+00:00,1.0,mm,9.224,60.9785
SN30875,2025-01-21 18:00:00+00:00,0.0,mm,8.9865101,59.8104756
SN26594,2025-01-21 18:00:00+00:00,0.1,mm,10.1973,59.7327
SN23800,2025-01-21 18:00:00+00:00,3.9,mm,8.3807,61.1973
SN26500,2025-01-21 18:00:00+00:00,0.7,mm,9.9728,59.9202
SN26590,2025-01-21 18:00:00+00:00,0.3,mm,10.2312,59.7445
