max(surface_air_pressure P1D),1002.3,hPa,PT0H,P1D,0,A,2,2,SN24890:0,2025-01-17T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),1006.4,hPa,PT0H,P1D,0,A,2,2,SN24890:0,2025-01-18T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),1004.2,hPa,PT0H,P1D,0,A,2,2,SN24890:0,2025-01-19T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),1004.7,hPa,PT0H,P1D,0,A,2,2,SN24890:0,2025-01-20T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),995.8,hPa,PT0H,P1D,0,A,2,2,SN24890:0,2025-01-21T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),989.1,hPa,PT0H,P1D,0,A,2,2,SN24890:0,2025-01-22T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),986.7,hPa,PT0H,P1D,0,A,2,2,SN24890:0,2025-01-23T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),976.0,hPa,PT0H,P1D,0,A,2,2,SN24890:0,2025-01-24T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),969.9,hPa,PT0H,P1D,0,A,2,2,SN24890:0,2025-01-25T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),981.5,hPa,PT0H,P1D,0,A,2,2,SN24890:0,2025-01-26T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),979.0,hPa,PT0H,P1D,0,A,2,2,SN24890:0,2025-01-27T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),981.2,hPa,PT0H,P1D,0,A,2,2,SN24890:0,2025-01-28T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),982.4,hPa,PT0H,P1D,0,A,2,2,SN24890:0,2025-01-29T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),993.6,hPa,PT0H,P1D,0,A,2,2,SN24890:0,2025-01-30T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),1010.1,hPa,PT0H,P1D,0,A,2,2,SN24890:0,2025-01-31T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),923.5,hPa,PT0H,P1D,0,A,2,2,SN25110:0,2025-01-01T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),925.8,hPa,PT0H,P1D,0,A,2,2,SN25110:0,2025-01-02T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),933.4,hPa,PT0H,P1D,0,A,2,2,SN25110:0,2025-01-03T00:00:00.000Z,height_above_ground,m,2
