sourceId,referenceTimestamp,datatype,value,unit,lon,lat
SN39450,2025-01-19 00:00:00+00:00,mean(air_temperature P1D),0.2,degC,7.8125,58.3085
SN39970,2025-01-19 00:00:00+00:00,mean(air_temperature P1D),3.1,degC,7.8298,58.111
SN38250,2025-01-19 00:00:00+00:00,mean(air_temperature P1D),2.1,degC,8.1865,58.1995
SN39212,2025-01-19 00:00:00+00:00,mean(air_temperature P1D),3.0,degC,7.93967,58.14117
SN41005,2025-01-19 00:00:00+00:00,mean(air_temperature P1D),2.1,degC,7.62017,58.086
SN39520,2025-01-19 00:00:00+00:00,mean(air_temperature P1D),-3.9,degC,7.77717,58.49083
SN39040,2025-01-19 06:00:00+00:00,mean(air_temperature P1D),4.7,degC,8.0767,58.2
SN39100,2025-01-19 06:00:00+00:00,mean(air_temperature P1D),6.2,degC,8.0532,58.0732
SN39150,2025-01-19 06:00:00+00:00,mean(air_temperature P1D),6.3,degC,8.052,58.1502
SN41005,2025-01-20 00:00:00+00:00,mean(air_temperature P1D),1.5,degC,7.62017,58.086
SN38250,2025-01-20 00:00:00+00:00,mean(air_temperature P1D),2.2,degC,8.1865,58.1995
SN39212,2025-01-20 00:00:00+00:00,mean(air_temperature P1D),2.2,degC,7.93967,58.14117
SN39450,2025-01-20 00:00:00+00:00,mean(air_temperature P1D),-0.7,degC,7.8125,58.3085
SN38150,2025-01-20 00:00:00+00:00,mean(air_temperature P1D),1.4,degC,8.462,58.29683
SN39970,2025-01-20 00:00:00+00:00,mean(air_temperature P1D),2.4,degC,7.8298,58.111
SN39520,2025-01-20 00:00:00+00:00,mean(air_temperature P1D),-2.9,degC,7.77717,58.49083
SN39100,2025-01-20 06:00:00+00:00,mean(air_temperature P1D),4.1,degC,8.0532,58.0732
SN39040,2025-01-20 06:00:00+00:00,mean(air_temperature P1D),1.6,degC,8.0767,58.2
SN39150,2025-01-20 06:00:00+00:00,mean(air_temperature P1D),3.3,degC,8.052,58.1502
SN39520,2025-01-21 00:00:00+00:00,mean(air_temperature P1D),-0.6,degC,7.77717,58.49083
