sourceId,referenceTimestamp,datatype,value,unit,lon,lat
SN50500,2016-11-01 06:00:00+00:00,mean(air_temperature P1M),3.7,degC,5.2265,60.2892
SN50570,2016-12-01 06:00:00+00:00,mean(air_temperature P1M),4.6,degC,5.3358,60.404
SN50500,2016-12-01 06:00:00+00:00,mean(air_temperature P1M),5.6,degC,5.2265,60.2892
SN50310,2016-12-01 06:00:00+00:00,mean(air_temperature P1M),1.9,degC,5.9636631,60.3889174
SN50175,2016-12-01 06:00:00+00:00,mean(air_temperature P1M),6.3,degC,5.2038,60.0167
SN52310,2016-12-01 06:00:00+00:00,mean(air_temperature P1M),2.7,degC,5.9758,60.859
SN51010,2016-12-01 06:00:00+00:00,mean(air_temperature P1M),4.9,degC,5.7243,60.5205
SN50865,2016-12-01 06:00:00+00:00,mean(air_temperature P1M),4.1,degC,5.542,60.3828
SN50540,2016-12-01 06:00:00+00:00,mean(air_temperature P1M),6.1,degC,5.3327,60.383
SN50570,2017-01-01 06:00:00+00:00,mean(air_temperature P1M),1.9,degC,5.3358,60.404
SN50175,2017-01-01 06:00:00+00:00,mean(air_temperature P1M),3.7,degC,5.2038,60.0167
SN50310,2017-01-01 06:00:00+00:00,mean(air_temperature P1M),-1.0,degC,5.9636631,60.3889174
SN50500,2017-01-01 06:00:00+00:00,mean(air_temperature P1M),3.1,degC,5.2265,60.2892
SN50865,2017-01-01 06:00:00+00:00,mean(air_temperature P1M),1.1,degC,5.542,60.3828
SN50540,2017-01-01 06:00:00+00:00,mean(air_temperature P1M),3.7,degC,5.3327,60.383
SN52310,2017-01-01 06:00:00+00:00,mean(air_temperature P1M),-0.6,degC,5.9758,60.859
SN51010,2017-01-01 06:00:00+00:00,mean(air_temperature P1M),2.3,degC,5.7243,60.5205
SN51010,2017-02-01 06:00:00+00:00,mean(air_temperature P1M),2.0,degC,5.7243,60.5205
SN50865,2017-02-01 06:00:00+00:00,mean(air_temperature P1M),1.0,degC,5.542,60.3828
SN50480,2017-02-01 06:00:00+00:00,mean(air_temperature P1M),1.7,degC,5.2777,60.2913
SN52310,2017-02-01 06:00:00+00:00,mean(air_temperature P1M),-0.1,degC,5.9758,60.859
SN50310,2017-02-01 06:00:00+00:00,mean(air_temperature P1M),-1.1,degC,5.9636631,60.3889174
SN50500,2017-02-01 06:00:00+00:00,mean(air_temperature P1M),2.2,degC,5.2265,60.2892
SN50570,2017-02-01 06:00:00+00:00,mean(air_temperature P1M),1.1,degC,5.3358,60.404
SN50175,2017-02-01 06:00:00+00:00,mean(air_temperature P1M),3.2,degC,5.2038,60.0167
SN50540,2017-02-01 06:00:00+00:00,mean(air_temperature P1M),3.0,degC,5.3327,60.383
SN50570,2017-03-01 06:00:00+00:00,mean(air_temperature P1M),2.6,degC,5.3358,60.404
SN50310,2017-03-01 06:00:00+00:00,mean(air_temperature P1M),0.3,degC,5.9636631,60.3889174
SN52310,2017-03-01 06:00:00+00:00,mean(air_temperature P1M),1.5,degC,5.9758,60.859
SN50865,2017-03-01 06:00:00+00:00,mean(air_temperature P1M),2.0,degC,5.542,60.3828
SN50480,2017-03-01 06:00:00+00:00,mean(air_temperature P1M),3.9,degC,5.2777,60.2913
SN50175,2017-03-01 06:00:00+00:00,mean(air_temperature P1M),4.3,degC,5.2038,60.0167
SN50500,2017-03-01 06:00:00+00:00,mean(air_temperature P1M),3.8,degC,5.2265,60.2892
SN50540,2017-03-01 06:00:00+00:00,mean(air_temperature P1M),4.6,degC,5.3327,60.383
SN51010,2017-03-01 06:00:00+00:00,mean(air_temperature P1M),3.5,degC,5.7243,60.5205
SN50500,2017-04-01 06:00:00+00:00,mean(air_temperature P1M),5.3,degC,5.2265,60.2892
SN51010,2017-04-01 06:00:00+00:00,mean(air_temperature P1M),5.5,degC,5.7243,60.5205
SN50540,2017-04-01 06:00:00+00:00,mean(air_temperature P1M),6.2,degC,5.3327,60.383
SN50175,2017-04-01 06:00:00+00:00,mean(air_temperature P1M),5.7,degC,5.2038,60.0167
SN50480,2017-04-01 06:00:00+00:00,mean(air_temperature P1M),5.6,degC,5.2777,60.2913
SN50570,2017-04-01 06:00:00+00:00,mean(air_temperature P1M),4.1,degC,5.3358,60.404
SN50310,2017-04-01 06:00:00+00:00,mean(air_temperature P1M),1.8,degC,5.9636631,60.3889174
SN52310,2017-04-01 06:00:00+00:00,mean(air_temperature P1M),3.8,degC,5.9758,60.859
SN50865,2017-04-01 06:00:00+00:00,mean(air_temperature P1M),3.4,degC,5.542,60.3828
SN50175,2017-05-01 06:00:00+00:00,mean(air_temperature P1M),10.6,degC,5.2038,60.0167
SN50570,2017-05-01 06:00:00+00:00,mean(air_temperature P1M),10.1,degC,5.3358,60.404
SN50865,2017-05-01 06:00:00+00:00,mean(air_temperature P1M),9.9,degC,5.542,60.3828
SN50310,2017-05-01 06:00:00+00:00,mean(air_temperature P1M),8.8,degC,5.9636631,60.3889174
SN50540,2017-05-01 06:00:00+00:00,mean(air_temperature P1M),12.2,degC,5.3327,60.383
